,0,1
326,0.25040201005025126,11.0
327,0.25040201005025126,12.0
328,0.25040201005025126,13.0
329,0.25040201005025126,14.0
330,0.25040201005025126,15.0
331,0.25040201005025126,16.0
332,0.25040201005025126,17.0
333,0.25040201005025126,18.0
334,0.25040201005025126,19.0
335,0.25040201005025126,20.0
336,0.25040201005025126,21.0
337,0.25040201005025126,22.0
338,0.25040201005025126,23.0
339,0.25040201005025126,24.0
340,0.265427135678392,5.0
341,0.265427135678392,6.0
342,0.265427135678392,7.0
343,0.265427135678392,8.0
344,0.265427135678392,9.0
345,0.265427135678392,10.0
346,0.265427135678392,11.0
347,0.265427135678392,12.0
348,0.265427135678392,13.0
349,0.265427135678392,14.0
350,0.265427135678392,15.0
351,0.265427135678392,16.0
352,0.265427135678392,17.0
353,0.265427135678392,18.0
354,0.265427135678392,19.0
355,0.265427135678392,20.0
356,0.265427135678392,21.0
357,0.265427135678392,22.0
358,0.265427135678392,23.0
359,0.265427135678392,24.0
360,0.28045226130653267,5.0
361,0.28045226130653267,6.0
362,0.28045226130653267,7.0
363,0.28045226130653267,8.0
364,0.28045226130653267,9.0
365,0.28045226130653267,10.0
366,0.28045226130653267,11.0
367,0.28045226130653267,12.0
368,0.28045226130653267,13.0
369,0.28045226130653267,14.0
370,0.28045226130653267,15.0
371,0.28045226130653267,16.0
372,0.28045226130653267,17.0
373,0.28045226130653267,18.0
374,0.28045226130653267,19.0
375,0.28045226130653267,20.0
376,0.28045226130653267,21.0
377,0.28045226130653267,22.0
378,0.28045226130653267,23.0
379,0.28045226130653267,24.0
380,0.2954773869346734,5.0
381,0.2954773869346734,6.0
382,0.2954773869346734,7.0
383,0.2954773869346734,8.0
384,0.2954773869346734,9.0
385,0.2954773869346734,10.0
386,0.2954773869346734,11.0
387,0.2954773869346734,12.0
388,0.2954773869346734,13.0
389,0.2954773869346734,14.0
390,0.2954773869346734,15.0
391,0.2954773869346734,16.0
392,0.2954773869346734,17.0
393,0.2954773869346734,18.0
394,0.2954773869346734,19.0
395,0.2954773869346734,20.0
396,0.2954773869346734,21.0
397,0.2954773869346734,22.0
398,0.2954773869346734,23.0
399,0.2954773869346734,24.0
400,0.3105025125628141,5.0
401,0.3105025125628141,6.0
402,0.3105025125628141,7.0
403,0.3105025125628141,8.0
404,0.3105025125628141,9.0
